白名单,#genre#
东南卫视,https://live1-fuyun.fjtv.net/dnpd/hd/live.m3u8?_upt=9cc4c3481770763771
河北卫视,https://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=1770757545&k=12e1f174d5cc12fc64c5bc3dc853a8a4
陕西卫视,http://stream.snrtv.com/sxbc-star-fwY128.m3u8
新疆卫视,https://slstplay.xjtvs.com.cn/xjtv1/xjtv1stream.m3u8?auth_key=1770757734-6-6-b2c5ad995685c7a2b24d20bdcf8b733d&aliyun_uuid=972de79a-11ab-4075-958d-9333196d2b42


https://raw.githubusercontent.com/jiangnan1224/iptv_ipv4_live/refs/heads/main/live_ipv4.txt,#genre#
延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721


https://raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.txt,#genre#
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd#http://stream.thmz.com/wxtv5/playlist.m3u8?_upt=10155d141706166867#http://stream.thmz.com/wxtv5/playlist.m3u8#http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=cfacd5221704890772
涟水电视台综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8?zjiangsd,
叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8#
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8#@http://live.dxhmt.cn:9081/tv/11681-1.m3u8#@http://p2.weizan.cn/978354/131995006225520039/live.m3u8


https://raw.githubusercontent.com/wwb521/live/refs/heads/main/tv.txt,#genre#
东方卫视4K,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8#https://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东森亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8#https://pull-hsbj.vzan.com/v/slowlive_821481626725612419.flv
海峡卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/57/20230724/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=#http://8.138.7.223/tv/hxws.m3u8
四川卫视4K,http://112.27.235.94:8000/hls/35/index.m3u8#http://39.152.103.17:8089/tsfile/live/1044_1.m3u8


https://raw.githubusercontent.com/BurningC4/Chinese-IPTV/master/TV-IPV4.m3u,#genre#


https://raw.githubusercontent.com/MemoryCollection/IPTV/refs/heads/main/hotel.txt,#genre#


https://raw.githubusercontent.com/Kimentanm/aptv/master/m3u/iptv.m3u,#genre#


https://raw.githubusercontent.com/mlzlzj/hnyuan/refs/heads/main/iptv_list.txt,#genre#


https://raw.githubusercontent.com/altn2025/iptv/main/iptv.m3u,#genre#


https://raw.githubusercontent.com/BP3388/BP001.github.io/main/tivi.list,#genre#


https://raw.githubusercontent.com/gaotianliuyun/gao/master/list.txt,#genre#


https://raw.githubusercontent.com/zwc456baby/iptv_alive/master/live.txt,#genre#


https://raw.githubusercontent.com/vbskycn/iptv/master/tv/iptv4.txt,#genre#
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild#http://stream.hrbtv.net/yspd/sd/live.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian,
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild#http://stream.hrbtv.net/ylpd/sd/live.m3u8#https://stream.hrbtv.net/ylpd/sd/live.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed#http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed#http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed#http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8?zhend,
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd#http://stream.thmz.com/wxtv1/playlist.m3u8?_upt=156143371706166361#http://stream.thmz.com/wxtv1/sd/live.m3u8?_upt=4ba3ab191698644028#http://stream.thmz.com/wxtv1/playlist.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd#http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708#http://stream.thmz.com/wxtv3/playlist.m3u8#http://stream.thmz.com/wxtv3/playlist.m3u8?_upt=1758133b1706166861
汶川新闻综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#rtmp://tv.mcrm.org.cn:1935/channellive/tv01
泗洪新闻综合,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd#http://live1.habctv.com/ggpdsl/sd/live.m3u8
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8?zanhd#http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd,
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd#https://liveout.xntv.tv/a65jur/90p2i1.m3u8#http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8#@http://cm-wshls.homecdn.com/live/5a296.dlv#@http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8#@http://cm-wshls.homecdn.com/live/5a296.m3u8#rtmp://liveout.xntv.tv/a65jur/96iln2
进来陪你看动漫,https://yylunbo.ottiptv.cc/yy/1352866135
靓剑乐乐陪看,https://yylunbo.ottiptv.cc/yy/1352946111


https://raw.githubusercontent.com/junge3333/juds6/main/yszb1.txt,#genre#
ViuTV台英,mitv://generationnexxxt.com:19806/ba99e7a39d9c4e74bacc5de14f58dcf6#mitv://generationnexxxt.com:19806/4117b4e170014c2fbce73011cfaf066a


https://raw.githubusercontent.com/zzmaze/iptv/main/itvlist.txt,#genre#


https://raw.githubusercontent.com/maitel2020/iptv-self-use/main/iptv.txt,#genre#


https://raw.githubusercontent.com/n3rddd/CTVLive/refs/heads/main/live.txt,#genre#


https://raw.githubusercontent.com/xiongjian83/TvBox/refs/heads/main/live.txt,#genre#
江西卫视,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv1
江西都市,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv2
江西经济生活,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv3_hd
江西影视旅游,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv4
江西公共农业,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv5
江西少儿,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv6
江西新闻,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv7
金玉满堂,http://2.itv.nctv.top:54321/yy/1382736881#http://www.xzbn.site:35455/yy/1382736881
金玉满堂,http://alist.xicp.fun:35455/yy/1382736881#https://live.metshop.top/yy/1382736881
射雕英雄传83版,http://alist.xicp.fun:35455/yy/1354210357#https://lunbo.freetv.top/yy/1354210357
溏心风暴之家好月圆,http://alist.xicp.fun:35455/yy/1354888747#http://alist.xicp.fun:35455/yy/1354888747#https://lunbo.freetv.top/yy/1354888747
打狗棍,http://alist.xicp.fun:35455/yy/39736069#https://live.metshop.top/yy/39736069
战狼,http://alist.xicp.fun:35455/yy/1354784966#https://live.metshop.top/yy/1354784966
鹊刀门,http://alist.xicp.fun:35455/yy/1355344777#https://live.metshop.top/yy/1355344777
鸡毛飞上天,http://alist.xicp.fun:35455/yy/1461033197#https://live.metshop.top/yy/1461033197
火蓝刀锋,http://alist.xicp.fun:35455/yy/1382737892#https://live.metshop.top/yy/1382737892
谈判专家,http://alist.xicp.fun:35455/yy/1382735560#https://lunbo.freetv.top/yy/1382735560
西游记,http://alist.xicp.fun:35455/yy/8953746#http://43.138.170.29:35455/douyu/8953746
恐怖鬼片,http://alist.xicp.fun:35455/yy/1355641195#https://live.metshop.top/yy/1355641195
港片动作,http://alist.xicp.fun:35455/yy/1355480591#https://live.metshop.top/yy/1355480591


https://raw.githubusercontent.com/yoursmile66/TVBox/refs/heads/main/live.txt,#genre#


https://raw.githubusercontent.com/alienlu/iptv/refs/heads/master/iptv.txt,#genre#


https://raw.githubusercontent.com/suxuang/myIPTV/main/ipv6.m3u,#genre#
湖南电视剧,http://phonehw.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy4zOS4yMjYuMTAwJnFpZD0mY2RuZXhfaWQ9aHdfcGhvbmUmcz0yODUxNGViMDMzMTQxNjdjYTNiMzYxNjlmNTRmOGYzMSZ1aWQ9JnV1aWQ9ZTRkODgyNGE1YzQ4ZjVkOGQ4MjRmMWRjYzdlOGRlMWUtNjcyN2UyNjQmdj0yJmFzPTAmZXM9MTc0MDQwMTU5Nw,,/HNDSJMPP360.m3u8
湖南国际,http://phonehw.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy4zOS4yMjYuMTAwJnFpZD0mY2RuZXhfaWQ9aHdfcGhvbmUmcz0zYTExOGIwNDMyM2Y3Y2EyYjAyZDFjOTE3Yjc4YmU1YSZ1aWQ9JnV1aWQ9OGE4MjU5MWIyOWJkZGMzYWJiNDIxMzFjMmRhNTlkYjMtNjcyN2UyNjQmdj0yJmFzPTAmZXM9MTc0MDQwODkzNA,,/HNGJMPP360.m3u8


https://raw.githubusercontent.com/imDazui/Tvlist-awesome-m3u-m3u8/master/m3u/台湾香港澳门2023.m3u,#genre#


https://raw.githubusercontent.com/imDazui/Tvlist-awesome-m3u-m3u8/master/m3u/国内电视台2023.m3u8,#genre#


https://raw.githubusercontent.com/imDazui/Tvlist-awesome-m3u-m3u8/master/m3u/轮播_华数.黑莓.NewTV.SiTV.CIBN.m3u,#genre#


https://raw.githubusercontent.com/develop202/migu_video/refs/heads/main/interface.txt,#genre#


https://raw.githubusercontent.com/yuanzl77/IPTV/refs/heads/main/live.txt,#genre#
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://stream.qhbtv.com/adws/sd/live.m3u8


https://bc.188766.xyz/?ip=&mima=bingcha1130&json=true,#genre#
CCTV4中文国际,https://migu.188766.xyz/?migutoken=09c41cb97894c700d9bd82a126c87aac&id=CCTV4&type=yy
CCTV4中文国际欧洲,https://migu.188766.xyz/?migutoken=425ec118bb8269be29f68d368bcb9ebc&id=CCTV4%E6%AC%A7%E6%B4%B2&type=yy
CCTV4中文国际美洲,https://migu.188766.xyz/?migutoken=9ed58e53eaf14075a56063e0e31034ab&id=CCTV4%E7%BE%8E%E6%B4%B2&type=yy
湖南卫视4K,https://migu.188766.xyz/?migutoken=15ef3e39fdce452c423913de563b5c57&id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%864K&pp=1
浙江卫视4K,https://migu.188766.xyz/?migutoken=e840c5c29318c0237eb217076638c276&id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%864K&pp=1
东方卫视4K,https://migu.188766.xyz/?migutoken=e1102d7530a89734b4c578aa4b0ea57b&id=dfws&type=sz
北京卫视4K,https://migu.188766.xyz/?migutoken=bd4602e350ef0358223637cce4d9c72d&id=%E5%8C%97%E4%BA%AC%E5%8D%AB%E8%A7%86&type=yy
深圳卫视4K,https://migu.188766.xyz/?migutoken=04bdaa1bcfdac04a91fac9ae7ef5821a&id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&pp=1
上视东方影视,https://migu.188766.xyz/?migutoken=a7955e1e676e384ba88abea6c1b01501&id=%E4%B8%8A%E8%A7%86%E4%B8%9C%E6%96%B9%E5%BD%B1%E8%A7%86&type=yy
新片放映厅,https://migu.188766.xyz/?migutoken=3f64cec2494b87409d5b7626ba3afcb9&id=%E6%96%B0%E7%89%87%E6%94%BE%E6%98%A0%E5%8E%85&type=yy
经典香港电影,https://migu.188766.xyz/?migutoken=def41c1309ef8cb993e36e31d433416f&id=%E7%BB%8F%E5%85%B8%E9%A6%99%E6%B8%AF%E7%94%B5%E5%BD%B1&type=yy
抗战经典影片,https://migu.188766.xyz/?migutoken=cc7439205838093d72744f1a50062161&id=%E6%8A%97%E6%88%98%E7%BB%8F%E5%85%B8%E5%BD%B1%E7%89%87&type=yy
南方影视,https://migu.188766.xyz/?migutoken=33938479595ba1fdfc1cacc1a7b45316&id=%E5%8D%97%E6%96%B9%E5%BD%B1%E8%A7%86&type=yy
和美乡途轮播台,https://migu.188766.xyz/?migutoken=4b14f595955c6dcbdecab6048c19c6cf&id=%E5%92%8C%E7%BE%8E%E4%B9%A1%E9%80%94%E8%BD%AE%E6%92%AD%E5%8F%B0&type=yy
茶,https://migu.188766.xyz/?migutoken=d9f3816e9c11cbd3f2d4199b33a8d76d&id=%E8%8C%B6&type=yy
快乐垂钓,https://migu.188766.xyz/?migutoken=040305997573ef91ed9fac18dc845e28&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy
赛事最经典,https://migu.188766.xyz/?migutoken=ccc005ec6b01c2fc7be40996f081a083&id=%E8%B5%9B%E4%BA%8B%E6%9C%80%E7%BB%8F%E5%85%B8&type=yy
武术世界,https://migu.188766.xyz/?migutoken=9087288082c4dfb29567678bd06949f7&id=%E6%AD%A6%E6%9C%AF%E4%B8%96%E7%95%8C&type=yy
四海钓鱼,https://migu.188766.xyz/?migutoken=0ba0612a63657eceef7b12e77c844689&id=%E5%9B%9B%E6%B5%B7%E9%92%93%E9%B1%BC&type=yy
环球旅游,https://migu.188766.xyz/?migutoken=b2e2c19112c5555e71ce90351e4bc5d2&id=%E7%8E%AF%E7%90%83%E6%97%85%E6%B8%B8&type=yy
最强综艺趴,https://migu.188766.xyz/?migutoken=efd147b1328c11c264901ba72cfa2046&id=%E6%9C%80%E5%BC%BA%E7%BB%BC%E8%89%BA%E8%B6%B4&type=yy
经典动画大集合,https://migu.188766.xyz/?migutoken=2166c3207e7165cbacd2cc70883c63b2&id=%E7%BB%8F%E5%85%B8%E5%8A%A8%E7%94%BB%E5%A4%A7%E9%9B%86%E5%90%88&type=yy
财富天下,https://migu.188766.xyz/?migutoken=c5f24f2c135646fad16ab3055e08f083&id=%E8%B4%A2%E5%AF%8C%E5%A4%A9%E4%B8%8B&type=yy
体坛名栏汇,https://migu.188766.xyz/?migutoken=38f5f75786d23ae45bd38dcfa9d87c14&id=%E4%BD%93%E5%9D%9B%E5%90%8D%E6%A0%8F%E6%B1%87&type=yy
24小时城市联赛轮播台,https://migu.188766.xyz/?migutoken=7c93ce9a150bde02e4f4a8fb3f74d658&id=24%E5%B0%8F%E6%97%B6%E5%9F%8E%E5%B8%82%E8%81%94%E8%B5%9B%E8%BD%AE%E6%92%AD%E5%8F%B0&type=yy
中学生,https://migu.188766.xyz/?migutoken=797090515a88199ff128eeafafb9d5c2&id=%E4%B8%AD%E5%AD%A6%E7%94%9F&type=yy
老故事,https://migu.188766.xyz/?migutoken=833b3fc6fc2ea00ff7052828ba9b7d17&id=%E8%80%81%E6%95%85%E4%BA%8B&type=yy
发现之旅,https://migu.188766.xyz/?migutoken=2fa9e0efbf2657de609007e7d3c5b6eb&id=%E5%8F%91%E7%8E%B0%E4%B9%8B%E6%97%85&type=yy
新动力量创一流,https://migu.188766.xyz/?migutoken=056104b630079a53ab59d3ff2ddeffb9&id=%E6%96%B0%E5%8A%A8%E5%8A%9B%E9%87%8F%E5%88%9B%E4%B8%80%E6%B5%81&type=yy
北京影视,https://migu.188766.xyz/?migutoken=67ad2472f976c7f0fefa67a5f2433f7d&id=%E5%8C%97%E4%BA%AC%E5%BD%B1%E8%A7%86&type=yy
北京文艺,https://migu.188766.xyz/?migutoken=b9eefa370b3ee0f8ec7d492f5480cdf0&id=%E5%8C%97%E4%BA%AC%E6%96%87%E8%89%BA&type=yy
北京纪实科教,https://migu.188766.xyz/?migutoken=74bcbc71d0e2fc4468a638b1b5d00146&id=%E5%8C%97%E4%BA%AC%E7%BA%AA%E5%AE%9E%E7%A7%91%E6%95%99&type=yy
河南梨园,https://migu.188766.xyz/?migutoken=41065911e13a83711abc2d8ad166c718&id=%E6%A2%A8%E5%9B%AD%E9%A2%91%E9%81%93&type=yy
河南新闻,https://migu.188766.xyz/?migutoken=3a85cef1e57ae28a44b9e1bf3e31f9be&id=%E6%96%B0%E9%97%BB%E9%A2%91%E9%81%93&type=yy
河南电视剧,https://migu.188766.xyz/?migutoken=e55652ebc6919b472ac0bab08e54169d&id=%E7%94%B5%E8%A7%86%E5%89%A7%E9%A2%91%E9%81%93&type=yy
河南公共,https://migu.188766.xyz/?migutoken=5ccc2f7bd25ac70ba955f207cd7fa542&id=%E5%85%AC%E5%85%B1%E9%A2%91%E9%81%93&type=yy
河南法治,https://migu.188766.xyz/?migutoken=f908e26f94314ad6c9afe8ec2c94bb68&id=%E6%B3%95%E6%B2%BB%E9%A2%91%E9%81%93&type=yy
河南武术,https://migu.188766.xyz/?migutoken=f160ba74b3bdeffc3c5baf6607caf2a9&id=%E6%AD%A6%E6%9C%AF%E9%A2%91%E9%81%93&type=yy
河南移动戏曲,https://migu.188766.xyz/?migutoken=170f9cfb5f2d9f8905e29207c33c6103&id=%E7%A7%BB%E5%8A%A8%E6%88%8F%E6%9B%B2%E9%A2%91%E9%81%93&type=yy
河南文物宝库,https://migu.188766.xyz/?migutoken=2e2340f6cdac97ba939374aaee3d9722&id=%E6%96%87%E7%89%A9%E5%AE%9D%E5%BA%93&type=yy
河南象视界,https://migu.188766.xyz/?migutoken=4d87f596fb42bb3b9699f32ad0295db0&id=%E8%B1%A1%E8%A7%86%E7%95%8C&type=yy
广东影视,https://hk.188766.xyz/?migutoken=6cbe659ea95b71021a202f9761b56b64&id=gd_gdys&type=sz
广东少儿,https://hk.188766.xyz/?migutoken=02f894bad0a0ed18b609dadcbbc860c0&id=gd_gdse&type=sz
岭南戏曲,https://hk.188766.xyz/?migutoken=0a3900b57f566f1dd5bea90fb019e702&id=gd_lnxq&type=sz
广东移动,https://hk.188766.xyz/?migutoken=2dbfca1cb9db1e9d52b824fadc7cc2a8&id=gd_gdyd&type=sz
现代教育,https://hk.188766.xyz/?migutoken=cbe5a0442424dc67aa365f32f75ea9a1&id=gd_xdjy&type=sz
广东生活频道,https://hk.188766.xyz/?migutoken=652ce71d7d6bd7d450beca441d9da7c1&id=gd_gdsh&type=sz
上海新纪实,https://migu.188766.xyz/?migutoken=3c8bd1bcdd015e54074951050ccc0066&id=jsrw&type=sz
上海魔都眼,https://migu.188766.xyz/?migutoken=76738be8800cc72edb9c7f4eb75d8d27&id=mdy&type=sz
爱上海,https://migu.188766.xyz/?migutoken=38bedec3f53fb61ac00e247568c6fe3a&id=ash&type=sz
翡翠台,https://mgev.188766.xyz/?migutoken=7a502ac12358ee404cf1d39486043294&id=hk_fct&type=dy
翡翠台4K,https://mgev.188766.xyz/?migutoken=28c3cdad7e4fb9573d286d681dad0044&id=hk_fct4k&type=dy
Now新闻台,https://mgev.188766.xyz/?migutoken=09424d24a80175d093be6d635e8f0e5d&id=hk_now&type=dy
TVBPlus,https://mgev.188766.xyz/?migutoken=cabc8c25acdb61068c4fe7f39369d24f&id=hk_tvbp&type=dy
TVB功夫,https://mgev.188766.xyz/?migutoken=130b0f55afbaf4cbbffea91a118ade7f&id=hk_yzwx&type=dy
八度空间,https://mgev.188766.xyz/?migutoken=bc4aa64a53ac7c88a0c7895f8a2c42d7&id=hk_8tv&type=dy
CHU,https://mgev.188766.xyz/?migutoken=b8ca3d42f02f127e9de540cd5d8f42b8&id=hk_chu&type=dy
CH5,https://mgev.188766.xyz/?migutoken=fe3fe306d9c87bb8360fc9ee863b1577&id=hk_ch5&type=dy
CH8,https://mgev.188766.xyz/?migutoken=0d1c1b28cd50e3b1d971e033e114d8f4&id=hk_ch8&type=dy
澳视澳门,https://mgev.188766.xyz/?migutoken=ad30c0aac0a96a7b2f3f6fa2f6ce3884&id=hk_asam&type=dy
HOY77,https://mgev.188766.xyz/?migutoken=a89e58f9a535eecdec04b4011252f20a&id=hk_hoy&type=dy
2月11日08:30_篮球直播节目_[早安Tip_Off]第110期段冉管维佳炼炼,https://mgev.188766.xyz/play?migutoken=04f5cf8331f41a8a45987544437d156f&id=%2F8niiChsyij74v3mb%2FyGcncyDRJDj3e%2B3cLt5ScKhicfEWUH6YUxI8u0tTur3kv%2BSNghL%2BOp49hAERv2T3lpu7g%2BRXo1oDyzvLYo%2BxNxl1XhWu1h4%2F3Kc4aPfnHCAfX%2FCYbVKOH7wVKff11pfowGTf6%2Ff3VzvZfYIP1w5qVwNiQF8DQXwD%2FYN2F6Sk%2BrRkIkfyA5HRvxko9U7ubyhhHQUmUXLgIeoJSIU8CVQ4kqb%2FI2n7YutXBdgcUoJVmjep5RqsA%2B1M%2FkethBRgJTo61fz6KPxqVv5izCWGAdv%2B2nYZIMHk5TrdJQQgtC6MguK6kr&name=FwoPOyhHuXMJymwwieY1Doc5qd0cQAvRSrW%2FdL7Y%2Fd5phQJ6wvz9c7HdNSsVg9Rg9WTHvb0qyPXJUGRiKeBQsBFIhK5Cg%2BFrO1HifKYiCR%2B%2FYdhZ9FO0xRAc%2BDHxdmrkhPrPVCemA2MB8bQzGO%2FLQA%3D%3D
2月11日08:30_NBA常规赛_步行者vs尼克斯王兆丰王仕鹏,https://mgev.188766.xyz/play?migutoken=215679b84584ed0e65082db38b0bb563&id=ZfwcOzPdmlLFhfNMRscIZ06CCYmWsllDWCFOXCK%2BglelvfbrOsWWI4%2FmCT2PY8kZIBfOWBZwUpEbzG6RXD5hf9cEPqa4IeITFc%2B14EKP2k0FPHAEfYIcralDsYCbqs416IeVfSa0ML0uRc8r%2FjorSLF3W8yNtvZV1LmfXEEYFABZA92Zt9aF5Cez06UZVpE13G%2Bqgnr%2F7OXun9T9cXuAblyhPPfsovTjbbGIZejX6%2BS4WaxD3KNTwd3BFOMwiIGN80zrBZ9DFLcL3cFM%2BGij7TFxiVHXdKs5J%2BP15mrGww02M4T7YLEFIDxhVEAX%2B9DgGWUMEz3RpTV%2B9%2F9a1pwsIg%3D%3D&name=Ln%2BF8SPccoNwdtRpDa%2F7ihev3DW8ziq%2B9SUCfzUSMzklJZSu23v0FVmpTf306LCCh176GanAR0YMAh%2FPPo3kuHicunvGKC8xo2nSf5v2rga8cAJ2bDdQAWCM0vbL9JlA
2月11日08:30_NBA常规赛_步行者vs尼克斯英文原音,https://mgev.188766.xyz/play?migutoken=1c6da5f3f6bc4e5bada765a8c4fa4161&id=RBJQBt%2B6%2FPvBrsULbB%2BmbQmuQDK%2F5bGNYPPVErYze2vYXoNqMJlC3%2Fpzh%2BfXuRIHqg5xacB%2Fo%2BMWtszHY2vATr3ITraKAXgMQQLwgkqhaahJpNo2j%2BgV4P0x8AUndehA6x24UEd7aU44CSR6dn8hm%2Bf9NdfH8pcKflPDGKUYvoxKpWlkr5%2Fciy2RBYptUJ0dI8Qo%2F7XvLWfBU8WPCrRJOeKFwuOk6P54jLRv7aqe%2Fmx3JXtmL0kDrCqGkiiJYxYvt2bzr5t8fZvVn2nVKgtlqmncpPYYcIG372EmXr7YQR6DSlOxZCj%2F7yoWxB8LV91i0IYLOPC8YsFqlEvYjUs%2FDQ%3D%3D&name=FtETmD3mR6o%2FlfVhZrNZFAgsFqj55K8ap2Ufm%2F1uwejCSDRQ8Dbci8lvB7A2arMF3j%2FVGqVz7KZpKfR4Ug2uJoQWGZhzUD6eG0TRaueFVQA%3D
